,taxon_name_w_authors,v11_accepted_name_w_author,v13_taxon_name_w_authors,v13_chained_accepted_name_w_author,v13_chained_accepted_species,v13_direct_accepted_name_w_author,v13_direct_accepted_species,v13_chained_accepted_genus,v13_direct_accepted_genus
182757,Anoectochilus tonkinensis Gagnep.,Odontochilus brevistylis subsp. brevistylis,Odontochilus brevistylis subsp. brevistylis,Odontochilus brevistylis subsp. brevistylis,Odontochilus brevistylis,Odontochilus tonkinensis (Gagnep.) Ormerod & Aver.,Odontochilus tonkinensis,Odontochilus,Odontochilus
183753,Festuca yvesii subsp. bellottii (Auquier & Kerguélen) Kerguélen,"Lolium font-queri (St.-Yves) Banfi, Galasso, Foggi, Kopecký & Ardenghi","Lolium font-queri (St.-Yves) Banfi, Galasso, Foggi, Kopecký & Ardenghi","Lolium font-queri (St.-Yves) Banfi, Galasso, Foggi, Kopecký & Ardenghi",Lolium font-queri,Festuca billyi Kerguélen & Plonka,Festuca billyi,Lolium,Festuca
183755,Festuca durissima subsp. bellottii Auquier & Kerguélen,"Lolium font-queri (St.-Yves) Banfi, Galasso, Foggi, Kopecký & Ardenghi","Lolium font-queri (St.-Yves) Banfi, Galasso, Foggi, Kopecký & Ardenghi","Lolium font-queri (St.-Yves) Banfi, Galasso, Foggi, Kopecký & Ardenghi",Lolium font-queri,Festuca billyi Kerguélen & Plonka,Festuca billyi,Lolium,Festuca
185731,Eria rupestris Blatt. & McCann,"Porpax braccata (Lindl.) Schuit., Y.P.Ng & H.A.Pedersen","Porpax braccata (Lindl.) Schuit., Y.P.Ng & H.A.Pedersen","Porpax braccata (Lindl.) Schuit., Y.P.Ng & H.A.Pedersen",Porpax braccata,Porpax reticosa (Wight) Schuit.,Porpax reticosa,Porpax,Porpax
186975,Canthium carinatum Pierre ex Pit.,Canthiumera siamensis (K.Schum.) K.M.Wong,Canthiumera siamensis (K.Schum.) K.M.Wong,Canthiumera siamensis (K.Schum.) K.M.Wong,Canthiumera siamensis,Canthiumera robusta K.M.Wong & X.Y.Ng,Canthiumera robusta,Canthiumera,Canthiumera
188821,"Narcissus × villasrubiensis var. maurensis González, Patino, Solís & Urrutia","Narcissus × villasrubiensis González, Patino, Solís & Urrutia","Narcissus × villasrubiensis González, Patino, Solís & Urrutia",Narcissus × richardianus P.Escobar,Narcissus × richardianus,Narcissus × rupidulus Fern.Casas & Susanna,Narcissus × rupidulus,Narcissus,Narcissus
188848,Marsdenia obovata Turcz.,"Ruehssia clausa (R.Br.) Liede, S.Reuss & Meve","Ruehssia clausa (R.Br.) Liede, S.Reuss & Meve","Ruehssia clausa (R.Br.) Liede, S.Reuss & Meve",Ruehssia clausa,Ruehssia affinis (A.Rich.) Morillo,Ruehssia affinis,Ruehssia,Ruehssia
188890,Marsdenia affinis A.Rich.,"Ruehssia clausa (R.Br.) Liede, S.Reuss & Meve","Ruehssia clausa (R.Br.) Liede, S.Reuss & Meve","Ruehssia clausa (R.Br.) Liede, S.Reuss & Meve",Ruehssia clausa,Ruehssia affinis (A.Rich.) Morillo,Ruehssia affinis,Ruehssia,Ruehssia
188893,Marsdenia campanulata Griseb.,"Ruehssia clausa (R.Br.) Liede, S.Reuss & Meve","Ruehssia clausa (R.Br.) Liede, S.Reuss & Meve","Ruehssia clausa (R.Br.) Liede, S.Reuss & Meve",Ruehssia clausa,Ruehssia campanulata (Griseb.) Morillo & Mora Méndez,Ruehssia campanulata,Ruehssia,Ruehssia
188895,Marsdenia campanulata var. bifida Griseb.,"Ruehssia clausa (R.Br.) Liede, S.Reuss & Meve","Ruehssia clausa (R.Br.) Liede, S.Reuss & Meve","Ruehssia clausa (R.Br.) Liede, S.Reuss & Meve",Ruehssia clausa,Ruehssia campanulata (Griseb.) Morillo & Mora Méndez,Ruehssia campanulata,Ruehssia,Ruehssia
189907,Panicum crus-galli var. longisetum Döll,Echinochloa crus-galli subsp. crus-galli,Echinochloa crus-galli subsp. crus-galli,Echinochloa crus-galli subsp. crus-galli,Echinochloa crus-galli,Echinochloa oryzoides (Ard.) Fritsch,Echinochloa oryzoides,Echinochloa,Echinochloa
191598,Marsdenia beckii Morillo,Ruehssia castillonii (Lillo ex T.Mey.) H.A.Keller & Liede,Ruehssia castillonii (Lillo ex T.Mey.) H.A.Keller & Liede,Ruehssia castillonii (Lillo ex T.Mey.) H.A.Keller & Liede,Ruehssia castillonii,Ruehssia beckii (Morillo) Morillo,Ruehssia beckii,Ruehssia,Ruehssia
193491,Knautia arvensis f. ceretanica (Sennen) O.Bolòs & Vigo,Knautia arvensis (L.) Coult.,Knautia arvensis (L.) Coult.,Knautia arvensis (L.) Coult.,Knautia arvensis,Knautia collina (Gaudin) Jord.,Knautia collina,Knautia,Knautia
193494,Knautia arvensis subsp. meridionalis (Briq.) O.Bolòs & Vigo,Knautia arvensis (L.) Coult.,Knautia arvensis (L.) Coult.,Knautia arvensis (L.) Coult.,Knautia arvensis,Knautia collina (Gaudin) Jord.,Knautia collina,Knautia,Knautia
194121,Kalanchoe stearnii Raym.-Hamet,Kalanchoe rotundifolia (Haw.) Haw.,Kalanchoe rotundifolia (Haw.) Haw.,Kalanchoe rotundifolia (Haw.) Haw.,Kalanchoe rotundifolia,Kalanchoe stearnii Raym.-Hamet,Kalanchoe stearnii,Kalanchoe,Kalanchoe
194423,Lobivia acanthoplegma var. oligotricha (Cárdenas) Gertel & R.Wahl,Lobivia cinnabarina (Hook.) Britton & Rose,Lobivia cinnabarina (Hook.) Britton & Rose,Lobivia cinnabarina (Hook.) Britton & Rose,Lobivia cinnabarina,Echinopsis oligotricha (Cárdenas) M.Lowry,Echinopsis oligotricha,Lobivia,Echinopsis
195697,Lonicera dioica var. douglasii (Lindl.) Farw.,Lonicera dioica L.,Lonicera dioica L.,Lonicera dioica L.,Lonicera dioica,Lonicera hirsuta Eaton,Lonicera hirsuta,Lonicera,Lonicera
196756,Lappula inconspicua Brand,Lappula redowskii (Hornem.) Greene,Lappula redowskii (Hornem.) Greene,Lappula redowskii (Hornem.) Greene,Lappula redowskii,Lappula occidentalis (S.Watson) Greene,Lappula occidentalis,Lappula,Lappula
196762,Echinospermum strictum Nees,Lappula redowskii (Hornem.) Greene,Lappula redowskii (Hornem.) Greene,Lappula redowskii (Hornem.) Greene,Lappula redowskii,Lappula texana (Scheele) Britton,Lappula texana,Lappula,Lappula
198306,Lupinus andersonii var. sublinearis C.P.Sm.,Lupinus andersonii S.Watson,Lupinus andersonii S.Watson,Lupinus andersonii S.Watson,Lupinus andersonii,Lupinus grayi S.Watson,Lupinus grayi,Lupinus,Lupinus
198309,Lupinus caesius Eastw.,Lupinus andersonii S.Watson,Lupinus andersonii S.Watson,Lupinus andersonii S.Watson,Lupinus andersonii,Lupinus arbustus Douglas,Lupinus arbustus,Lupinus,Lupinus
198310,Lupinus pumicola A.Heller,Lupinus andersonii S.Watson,Lupinus andersonii S.Watson,Lupinus andersonii S.Watson,Lupinus andersonii,Lupinus albicaulis Douglas,Lupinus albicaulis,Lupinus,Lupinus
198390,Lupinus brittonii Abrams,Lupinus longifolius (S.Watson) Abrams,Lupinus longifolius (S.Watson) Abrams,Lupinus longifolius (S.Watson) Abrams,Lupinus longifolius,Lupinus albifrons var. albifrons,Lupinus albifrons,Lupinus,Lupinus
200450,Lupinus louise-grisetae C.P.Sm.,Lupinus adsurgens var. undulatus C.P.Sm.,Lupinus adsurgens var. undulatus C.P.Sm.,Lupinus adsurgens Drew,Lupinus adsurgens,Lupinus andersonii S.Watson,Lupinus andersonii,Lupinus,Lupinus
200452,Lupinus lingulae C.P.Sm.,Lupinus adsurgens var. undulatus C.P.Sm.,Lupinus adsurgens var. undulatus C.P.Sm.,Lupinus adsurgens Drew,Lupinus adsurgens,Lupinus andersonii S.Watson,Lupinus andersonii,Lupinus,Lupinus
200454,Lupinus mariposanus Eastw.,Lupinus adsurgens var. undulatus C.P.Sm.,Lupinus adsurgens var. undulatus C.P.Sm.,Lupinus adsurgens Drew,Lupinus adsurgens,Lupinus andersonii S.Watson,Lupinus andersonii,Lupinus,Lupinus
201642,Mammillaria manana W.A.Fitz Maur. & B.Fitz Maur.,Mammillaria fittkaui subsp. limonensis (Repp.) Lüthy,Mammillaria fittkaui subsp. limonensis (Repp.) Lüthy,Mammillaria limonensis Repp.,Mammillaria limonensis,Mammillaria manana W.A.Fitz Maur. & B.Fitz Maur.,Mammillaria manana,Mammillaria,Mammillaria
202075,Pogonospermum Hochst.,Monechma Hochst.,Monechma Hochst.,Meiosperma Raf.,,Pogonospermum Hochst.,,Meiosperma,Pogonospermum
202351,Onosma emodi var. stelligera (I.M.Johnst.) R.R.Mill,Maharanga emodi (Wall.) DC.,Maharanga emodi (Wall.) DC.,Maharanga emodi (Wall.) DC.,Maharanga emodi,Maharanga vestita var. stelligera (I.M.Johnst.) L.Cecchi & Hilger,Maharanga vestita,Maharanga,Maharanga
202353,Onosma vestita Wall. ex G.Don,Maharanga emodi (Wall.) DC.,Maharanga emodi (Wall.) DC.,Maharanga emodi (Wall.) DC.,Maharanga emodi,Maharanga vestita (Wall. ex G.Don) L.Cecchi & Hilger,Maharanga vestita,Maharanga,Maharanga
202448,Cyathocalyx subsessilis Ast,Meiogyne virgata (Blume) Miq.,Meiogyne virgata (Blume) Miq.,Meiogyne virgata (Blume) Miq.,Meiogyne virgata,Meiogyne subsessilis (Ast) J.Sinclair,Meiogyne subsessilis,Meiogyne,Meiogyne
202451,Meiogyne subsessilis (Ast) J.Sinclair,Meiogyne virgata (Blume) Miq.,Meiogyne virgata (Blume) Miq.,Meiogyne virgata (Blume) Miq.,Meiogyne virgata,Meiogyne subsessilis (Ast) J.Sinclair,Meiogyne subsessilis,Meiogyne,Meiogyne
205276,Eriochiton (R.H.Anderson) A.J.Scott,Maireana Moq.,Maireana Moq.,Maireana Moq.,,Eriochiton (R.H.Anderson) A.J.Scott,,Maireana,Eriochiton
206978,Aphanandrium Lindau,Neriacanthus Benth. & Hook.f.,Neriacanthus Benth. & Hook.f.,Neriacanthus Benth. & Hook.f.,,Aphanandrium Lindau,,Neriacanthus,Aphanandrium
208043,Nepenthes maxima var. lowii (Hook.f.) Becc.,Nepenthes lowii Hook.f.,Nepenthes lowii Hook.f.,Nepenthes lowii Hook.f.,Nepenthes lowii,Nepenthes stenophylla Mast.,Nepenthes stenophylla,Nepenthes,Nepenthes
208314,Nepenthes alba Ridl.,Nepenthes gracillima Ridl.,Nepenthes gracillima Ridl.,Nepenthes gracillima Ridl.,Nepenthes gracillima,Nepenthes alba Ridl.,Nepenthes alba,Nepenthes,Nepenthes
208448,Nuphar advena subsp. ozarkana (G.S.Mill. & Standl.) Padgett,Nuphar advena (Aiton) W.T.Aiton,Nuphar advena (Aiton) W.T.Aiton,Nuphar advena (Aiton) W.T.Aiton,Nuphar advena,Nuphar ozarkana (G.S.Mill. & Standl.) Standl.,Nuphar ozarkana,Nuphar,Nuphar
208454,Nymphaea ozarkana G.S.Mill. & Standl.,Nuphar advena (Aiton) W.T.Aiton,Nuphar advena (Aiton) W.T.Aiton,Nuphar advena (Aiton) W.T.Aiton,Nuphar advena,Nuphar ozarkana (G.S.Mill. & Standl.) Standl.,Nuphar ozarkana,Nuphar,Nuphar
208460,Nuphar ozarkana (G.S.Mill. & Standl.) Standl.,Nuphar advena (Aiton) W.T.Aiton,Nuphar advena (Aiton) W.T.Aiton,Nuphar advena (Aiton) W.T.Aiton,Nuphar advena,Nuphar ozarkana (G.S.Mill. & Standl.) Standl.,Nuphar ozarkana,Nuphar,Nuphar
208471,Nymphozanthus ozarkanus (G.S.Mill. & Standl.) E.J.Palmer & Steyerm.,Nuphar advena (Aiton) W.T.Aiton,Nuphar advena (Aiton) W.T.Aiton,Nuphar advena (Aiton) W.T.Aiton,Nuphar advena,Nuphar ozarkana (G.S.Mill. & Standl.) Standl.,Nuphar ozarkana,Nuphar,Nuphar
208477,Nuphar lutea subsp. ozarkana (G.S.Mill. & Standl.) Beal,Nuphar advena (Aiton) W.T.Aiton,Nuphar advena (Aiton) W.T.Aiton,Nuphar advena (Aiton) W.T.Aiton,Nuphar advena,Nuphar ozarkana (G.S.Mill. & Standl.) Standl.,Nuphar ozarkana,Nuphar,Nuphar
208541,Nepenthes talangensis Nerz & Wistuba,Nepenthes bongso Korth.,Nepenthes bongso Korth.,Nepenthes bongso Korth.,Nepenthes bongso,Nepenthes talangensis Nerz & Wistuba,Nepenthes talangensis,Nepenthes,Nepenthes
208903,Ocotea minarum var. canescens (Meisn.) Mez,Ocotea minarum (Nees & Mart.) Mez,Ocotea minarum (Nees & Mart.) Mez,Ocotea minarum (Nees & Mart.) Mez,Ocotea minarum,Nectandra psammophila Nees & Mart.,Nectandra psammophila,Ocotea,Nectandra
208914,Ocotea persulcata C.K.Allen,Ocotea leucoxylon (Sw.) Laness.,Ocotea leucoxylon (Sw.) Laness.,Ocotea leucoxylon (Sw.) Laness.,Ocotea leucoxylon,Ocotea persulcata C.K.Allen,Ocotea persulcata,Ocotea,Ocotea
210416,Opuntia megacantha Salm-Dyck,Opuntia ficus-indica (L.) Mill.,Opuntia ficus-indica (L.) Mill.,Opuntia ficus-indica (L.) Mill.,Opuntia ficus-indica,Opuntia megacantha Salm-Dyck,Opuntia megacantha,Opuntia,Opuntia
210433,Opuntia robusta var. megacantha (Salm-Dyck) Schelle,Opuntia ficus-indica (L.) Mill.,Opuntia ficus-indica (L.) Mill.,Opuntia ficus-indica (L.) Mill.,Opuntia ficus-indica,Opuntia megacantha Salm-Dyck,Opuntia megacantha,Opuntia,Opuntia
210434,Opuntia megacantha var. tenuispina Salm-Dyck,Opuntia ficus-indica (L.) Mill.,Opuntia ficus-indica (L.) Mill.,Opuntia ficus-indica (L.) Mill.,Opuntia ficus-indica,Opuntia megacantha Salm-Dyck,Opuntia megacantha,Opuntia,Opuntia
210608,Opuntia roborensis Cárdenas,Opuntia retrorsa Speg.,Opuntia retrorsa Speg.,Opuntia retrorsa Speg.,Opuntia retrorsa,Opuntia stenarthra K.Schum.,Opuntia stenarthra,Opuntia,Opuntia
211291,Oxalis macra Small,Oxalis oregana Nutt.,Oxalis oregana Nutt.,Oxalis oregana Nutt.,Oxalis oregana,Oxalis smalliana R.Knuth,Oxalis smalliana,Oxalis,Oxalis
211965,Phelipanche schwingenschussii (Gilli) Holub,Orobanche schultzii Mutel,Orobanche schultzii Mutel,Orobanche schultzii Mutel,Orobanche schultzii,Orobanche schwingenschussii Gilli,Orobanche schwingenschussii,Orobanche,Orobanche
211975,Orobanche schwingenschussii Gilli,Orobanche schultzii Mutel,Orobanche schultzii Mutel,Orobanche schultzii Mutel,Orobanche schultzii,Orobanche schwingenschussii Gilli,Orobanche schwingenschussii,Orobanche,Orobanche
212341,Orobanche colorata K.Koch,Orobanche anatolica Boiss. & Reut.,Orobanche anatolica Boiss. & Reut.,Orobanche anatolica Boiss. & Reut.,Orobanche anatolica,Orobanche colorata K.Koch,Orobanche colorata,Orobanche,Orobanche
212521,Orobanche raddeana Beck,Orobanche alba subsp. xanthostigma Rätzel & Uhlich,Orobanche alba subsp. xanthostigma Rätzel & Uhlich,Orobanche alba subsp. alba,Orobanche alba,Orobanche raddeana Beck,Orobanche raddeana,Orobanche,Orobanche
215446,Melodorum cylindricum Maingay ex Hook.f. & Thomson,Pyramidanthe prismatica (Hook.f. & Thomson) Merr.,Pyramidanthe prismatica (Hook.f. & Thomson) Merr.,Pyramidanthe prismatica (Hook.f. & Thomson) Merr.,Pyramidanthe prismatica,Pyramidanthe cylindrica (Maingay ex Hook.f. & Thomson) Bangk. & Chaowasku,Pyramidanthe cylindrica,Pyramidanthe,Pyramidanthe
217415,Sophia carolina L.,Pachira nitida Kunth,Pachira nitida Kunth,Pachira nitida Kunth,Pachira nitida,Pachira aquatica Aubl.,Pachira aquatica,Pachira,Pachira
218131,Icica insignis Triana & Planch.,Protium sagotianum Marchand,Protium sagotianum Marchand,Protium sagotianum Marchand,Protium sagotianum,Protium insigne (Triana & Planch.) Engl.,Protium insigne,Protium,Protium
218256,Parodia echinopsoides F.H.Brandt,Parodia procera F.Ritter,Parodia procera F.Ritter,Parodia procera F.Ritter,Parodia procera,Parodia columnaris Cárdenas,Parodia columnaris,Parodia,Parodia
220188,Ruellia muelleri var. grandiflora (Leonard) Tharp & F.A.Barkley,Ruellia muelleri Tharp & F.A.Barkley,Ruellia muelleri Tharp & F.A.Barkley,Ruellia muelleri Tharp & F.A.Barkley,Ruellia muelleri,Ruellia ciliatiflora Hook.,Ruellia ciliatiflora,Ruellia,Ruellia
220385,Phellopterus jonesii (J.M.Coult. & Rose) Rydb.,Rhysopterus plurijugus J.M.Coult. & Rose,Rhysopterus plurijugus J.M.Coult. & Rose,Rhysopterus plurijugus J.M.Coult. & Rose,Rhysopterus plurijugus,Cymopterus coulteri (M.E.Jones) Mathias,Cymopterus coulteri,Rhysopterus,Cymopterus
220389,Rhysopterus jonesii J.M.Coult. & Rose,Rhysopterus plurijugus J.M.Coult. & Rose,Rhysopterus plurijugus J.M.Coult. & Rose,Rhysopterus plurijugus J.M.Coult. & Rose,Rhysopterus plurijugus,Cymopterus coulteri (M.E.Jones) Mathias,Cymopterus coulteri,Rhysopterus,Cymopterus
222370,Tuberaria guttata subsp. bupleurifolia (Lam.) Mendonça & Vasc.,Tuberaria guttata (L.) Fourr.,Tuberaria guttata (L.) Fourr.,Tuberaria guttata (L.) Fourr.,Tuberaria guttata,Tuberaria bupleurifolia (Lam.) Willk.,Tuberaria bupleurifolia,Tuberaria,Tuberaria
222417,Tuberaria guttata var. bupleurifolia (Lam.) Batt.,Tuberaria guttata (L.) Fourr.,Tuberaria guttata (L.) Fourr.,Tuberaria guttata (L.) Fourr.,Tuberaria guttata,Tuberaria bupleurifolia (Lam.) Willk.,Tuberaria bupleurifolia,Tuberaria,Tuberaria
224076,Meyenia Nees,Thunbergia Retz.,Thunbergia Retz.,Thunbergia Retz.,,Meyenia Nees,,Thunbergia,Meyenia
225527,Convolvulus trinervius Thunb.,Tripterospermum trinerve Blume,Tripterospermum trinerve Blume,Tripterospermum trinerve Blume,Tripterospermum trinerve,Tripterospermum trinervium (Thunb.) H.Ohashi & H.Nakai,Tripterospermum trinervium,Tripterospermum,Tripterospermum
226568,Urtica parviflora Roxb.,Urtica ardens Link,Urtica ardens Link,Urtica ardens Link,Urtica ardens,Urtica parviflora Roxb.,Urtica parviflora,Urtica,Urtica
226716,Ulmus campestris var. sarniensis Loudon,Ulmus × hollandica Mill.,Ulmus × hollandica Mill.,Ulmus × hollandica Mill.,Ulmus × hollandica,Ulmus minor subsp. minor,Ulmus minor,Ulmus,Ulmus
227116,Capsicum stenophyllum C.V.Morton & Standl.,Witheringia solanacea L'Hér.,Witheringia solanacea L'Hér.,Witheringia solanacea L'Hér.,Witheringia solanacea,Witheringia meiantha (Donn.Sm.) Hunz.,Witheringia meiantha,Witheringia,Witheringia
227146,Viola × holmiana House,Viola × mulfordiae Pollard,Viola × mulfordiae Pollard,Viola × mulfordiae Pollard,Viola × mulfordiae,Viola × holmiana House,Viola × holmiana,Viola,Viola
227148,Viola × marylandica House,Viola × mulfordiae Pollard,Viola × mulfordiae Pollard,Viola × mulfordiae Pollard,Viola × mulfordiae,Viola × marylandica House,Viola × marylandica,Viola,Viola
227826,Bonarota Adans.,Veronica L.,Veronica L.,Veronica L.,,Paederota L.,,Veronica,Paederota
227836,Verbascum valentinum Burnat & Barbey,Verbascum simplex Hoffmanns. & Link,Verbascum simplex Hoffmanns. & Link,Verbascum simplex Hoffmanns. & Link,Verbascum simplex,Verbascum thapsus subsp. thapsus,Verbascum thapsus,Verbascum,Verbascum
227913,Verbascum macranthum Hoffmanns. & Link,Verbascum phlomoides L.,Verbascum phlomoides L.,Verbascum phlomoides L.,Verbascum phlomoides,Verbascum simplex Hoffmanns. & Link,Verbascum simplex,Verbascum,Verbascum
228348,Glycosmis africana Hook.f. ex Benth.,"Vepris unifoliolata (Baill.) Labat, M.Pignal & O.Pascal","Vepris unifoliolata (Baill.) Labat, M.Pignal & O.Pascal","Vepris unifoliolata (Baill.) Labat, M.Pignal & O.Pascal",Vepris unifoliolata,Vepris africana (Hook.f. ex Benth.) O.Lachenaud & Onana,Vepris africana,Vepris,Vepris
228507,Celsia cavanillesii Kunze,Verbascum creticum (L.) Cav.,Verbascum creticum (L.) Cav.,Verbascum creticum (L.) Cav.,Verbascum creticum,Verbascum erosum Cav.,Verbascum erosum,Verbascum,Verbascum
228524,Celsia cretica var. cavanillesii (Kunze) Ball,Verbascum creticum (L.) Cav.,Verbascum creticum (L.) Cav.,Verbascum creticum (L.) Cav.,Verbascum creticum,Verbascum erosum Cav.,Verbascum erosum,Verbascum,Verbascum
228764,Varronia martinicensis Aubl.,Varronia tomentosa Lam.,Varronia tomentosa Lam.,Varronia tomentosa Lam.,Varronia tomentosa,Varronia spinescens (L.) Borhidi,Varronia spinescens,Varronia,Varronia
228765,Cordia aubletii DC.,Varronia tomentosa Lam.,Varronia tomentosa Lam.,Varronia tomentosa Lam.,Varronia tomentosa,Varronia spinescens (L.) Borhidi,Varronia spinescens,Varronia,Varronia
228978,Vitex caribaea Benth.,Vitis californica Benth.,Vitis californica Benth.,Vitis californica Benth.,Vitis californica,Vitis tiliifolia Humb. & Bonpl. ex Schult.,Vitis tiliifolia,Vitis,Vitis
229974,Viola nepetifolia Greene,Viola nephrophylla Greene,Viola nephrophylla Greene,Viola nephrophylla Greene,Viola nephrophylla,Viola affinis Leconte,Viola affinis,Viola,Viola
229979,Viola prionosepala Greene,Viola nephrophylla Greene,Viola nephrophylla Greene,Viola nephrophylla Greene,Viola nephrophylla,Viola cucullata Aiton,Viola cucullata,Viola,Viola
229981,Viola pratincola Greene,Viola nephrophylla Greene,Viola nephrophylla Greene,Viola nephrophylla Greene,Viola nephrophylla,Viola pratincola Greene,Viola pratincola,Viola,Viola
229991,Viola septentrionalis var. grisea Fernald,Viola novae-angliae House,Viola novae-angliae House,Viola novae-angliae House,Viola novae-angliae,Viola grisea (Fernald) H.E.Ballard,Viola grisea,Viola,Viola
230016,Viola discurrens Greene,Viola rugulosa Greene,Viola rugulosa Greene,Viola rugulosa Greene,Viola rugulosa,Viola canadensis L.,Viola canadensis,Viola,Viola
230107,Viola × dimissa House,Viola × redacta House,Viola × redacta House,Viola × redacta House,Viola × redacta,Viola × dimissa House,Viola × dimissa,Viola,Viola
230271,Viola clandestina Pursh,Viola macloskeyi F.E.Lloyd,Viola macloskeyi F.E.Lloyd,Viola macloskeyi F.E.Lloyd,Viola macloskeyi,Viola rotundifolia Michx.,Viola rotundifolia,Viola,Viola
230276,Viola suecica Fr.,Viola epipsila Ledeb.,Viola epipsila Ledeb.,Viola epipsila Ledeb.,Viola epipsila,Viola suecica Fr.,Viola suecica,Viola,Viola
230321,Viola muhlenbergiana var. albiflora Hook.,Viola labradorica Schrank,Viola labradorica Schrank,Viola labradorica Schrank,Viola labradorica,Viola adunca Sm.,Viola adunca,Viola,Viola
230328,Viola muhlenbergii var. albiflora (Hook.) Torr. & A.Gray,Viola labradorica Schrank,Viola labradorica Schrank,Viola labradorica Schrank,Viola labradorica,Viola adunca Sm.,Viola adunca,Viola,Viola
230329,Viola muhlenbergii var. pubescens A.Gray,Viola labradorica Schrank,Viola labradorica Schrank,Viola labradorica Schrank,Viola labradorica,Viola adunca Sm.,Viola adunca,Viola,Viola
230338,Viola denticulosa Pollard,Viola lanceolata L.,Viola lanceolata L.,Viola lanceolata L.,Viola lanceolata,Viola vittata Greene,Viola vittata,Viola,Viola
230408,Viola × dissena House,Viola × hollickii House,Viola × hollickii House,Viola × hollickii House,Viola × hollickii,Viola × dissena House,Viola × dissena,Viola,Viola
230414,Viola pesneaui J.Lloyd,Viola hispida Lam.,Viola hispida Lam.,Viola hispida Lam.,Viola hispida,Viola tricolor subsp. curtisii (E.Forst.) Syme,Viola tricolor,Viola,Viola
230583,Viola rugosa Small,Viola villosa Walter,Viola villosa Walter,Viola villosa Walter,Viola villosa,Viola primulifolia var. primulifolia,Viola primulifolia,Viola,Viola
230650,Viola thompsoniae Chapm.,Viola sororia Willd.,Viola sororia Willd.,Viola sororia Willd.,Viola sororia,Viola odorata subsp. odorata,Viola odorata,Viola,Viola
230659,Viola planifolia Greene,Viola sororia Willd.,Viola sororia Willd.,Viola sororia Willd.,Viola sororia,Viola cucullata Aiton,Viola cucullata,Viola,Viola
230663,Viola papilionacea Pursh,Viola sororia Willd.,Viola sororia Willd.,Viola sororia Willd.,Viola sororia,Viola affinis Leconte,Viola affinis,Viola,Viola
231554,Viola alba var. dehnhardtii (Ten.) Litard.,Viola alba Besser,Viola alba Besser,Viola alba Besser,Viola alba,Viola dehnhardtii Ten.,Viola dehnhardtii,Viola,Viola
231560,Viola hirta subsp. dehnhardtii (Ten.) Arcang.,Viola alba Besser,Viola alba Besser,Viola alba Besser,Viola alba,Viola dehnhardtii Ten.,Viola dehnhardtii,Viola,Viola
231563,Viola dehnhardtii var. cadevallii (Pau) W.Becker,Viola alba Besser,Viola alba Besser,Viola alba Besser,Viola alba,Viola dehnhardtii Ten.,Viola dehnhardtii,Viola,Viola
231564,Viola dehnhardtii f. cadevallii (Pau) W.Becker,Viola alba Besser,Viola alba Besser,Viola alba Besser,Viola alba,Viola dehnhardtii Ten.,Viola dehnhardtii,Viola,Viola
231565,Viola dehnhardtii subvar. cadevallii (Pau) Litard.,Viola alba Besser,Viola alba Besser,Viola alba Besser,Viola alba,Viola dehnhardtii Ten.,Viola dehnhardtii,Viola,Viola
231578,Viola tricolor var. polychroma (A.Kern.) Gams,Viola L.,Viola L.,Viola L.,,Viola tricolor subsp. subalpina Gaudin,Viola tricolor,Viola,Viola
232143,Valeriana rotundifolia var. tripartita Gamisans,Valeriana montana L.,Valeriana montana L.,Valeriana montana L.,Valeriana montana,Valeriana tripartita (Gamisans) J.-M.Tison,Valeriana tripartita,Valeriana,Valeriana
233254,Zaleya pentandra var. rubra (Blatt. & Hallb.) M.R.Almeida,Zaleya pentandra (L.) C.Jeffrey,Zaleya pentandra (L.) C.Jeffrey,Zaleya pentandra (L.) C.Jeffrey,Zaleya pentandra,Zaleya decandra (L.) Burm.f.,Zaleya decandra,Zaleya,Zaleya
233364,"Fagara rhoifolia var. niederleinii (Engl.) Najera, Galdeano & Escal.",Zanthoxylum rhoifolium Lam.,Zanthoxylum rhoifolium Lam.,Zanthoxylum rhoifolium Lam.,Zanthoxylum rhoifolium,Zanthoxylum petiolare A.St.-Hil. & Tul.,Zanthoxylum petiolare,Zanthoxylum,Zanthoxylum
234155,Condaliopsis (Weberb.) Suess.,Ziziphus Mill.,Ziziphus Mill.,Ziziphus Mill.,,Condaliopsis (Weberb.) Suess.,,Ziziphus,Condaliopsis
234313,Acacia tortuosa var. glabrior Hook.f.,Vachellia tortuosa (L.) Seigler & Ebinger,Vachellia tortuosa (L.) Seigler & Ebinger,Vachellia tortuosa (L.) Seigler & Ebinger,Vachellia tortuosa,Vachellia rorudiana (Christoph.) Seigler & Ebinger,Vachellia rorudiana,Vachellia,Vachellia
236385,Schinus andina var. subtridentata (Kuntze) F.A.Barkley,Schinus microphylla I.M.Johnst.,Schinus microphylla I.M.Johnst.,Schinus microphylla I.M.Johnst.,Schinus microphylla,Schinus subtridentata (Kuntze) Silva-Luz,Schinus subtridentata,Schinus,Schinus
236387,Schinus huigan var. subtridentata Kuntze,Schinus microphylla I.M.Johnst.,Schinus microphylla I.M.Johnst.,Schinus microphylla I.M.Johnst.,Schinus microphylla,Schinus subtridentata (Kuntze) Silva-Luz,Schinus subtridentata,Schinus,Schinus
